timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1
1531743929.4930568,0.201187979746,,,,
1531743929.5931141,,,0.507456445854,,
1531743929.59313,,,,0.203000092209,
1531743929.5931325,,,,,-0.352540998054
1531743929.5931325,,-0.08031311822310001,,,
1531743929.5931368,0.165544089173,,,,
1531743929.6931946,,,0.486005084605,,
1531743929.69321,,,,0.171801899138,
1531743929.6932125,,,,,-0.378317201526
1531743929.6932127,,-0.06732686113110001,,,
1531743929.6932168,0.127588542037,,,,
1531743929.7932744,,,0.450223043364,,
1531743929.7932901,,,,0.14634014467,
1531743929.7932925,,,,,-0.392892041008
1531743929.7932928,,-0.0446187413442,,,
1531743929.7932973,0.0940043849142,,,,
1531743929.8933544,,,0.413064928049,,
1531743929.89337,,,,0.136586893317,
1531743929.8933725,,,,,-0.38952568642
1531743929.8933728,,-0.0139798252911,,,
1531743929.8933773,0.0621890220266,,,,
1531743929.9934347,,,0.436003035231,,
1531743929.9934502,,,,0.140755695892,
1531743929.9934525,,,,,-0.375590342357
1531743929.993453,,0.0171531431079,,,
1531743929.9934573,0.0300397302735,,,,
1531743930.0935144,,,0.482258052974,,
1531743930.0935302,,,,0.151006240806,
1531743930.0935323,,,,,-0.360951477952
1531743930.093533,,0.0425449530246,,,
1531743930.0935373,0.00522591840959,,,,
1531743930.1935947,,,0.512214380727,,
1531743930.1936102,,,,0.160232521304,
1531743930.1936126,,,,,-0.35167242879
1531743930.1936133,,0.0630929687202,,,
1531743930.193617,-0.00899008150499,,,,
1531743930.2936747,,,0.523530824801,,
1531743930.2936902,,,,0.16457255052,
1531743930.2936928,,,,,-0.350627746264
1531743930.293693,,0.0780197984189,,,
1531743930.2936974,-0.0136950598169,,,,
1531743930.3937547,,,0.559041293744,,
1531743930.3937705,,,,0.160145280398,
1531743930.3937724,,,,,-0.359142702386
1531743930.3937733,,0.0853819647241,,,
1531743930.3937776,-0.0135814094254,,,,
1531743930.4938347,,,0.5977762984880001,,
1531743930.4938505,,,,0.143082879422,
1531743930.4938526,,,,,-0.37488255274
1531743930.4938533,,0.08378418371560001,,,
1531743930.4938574,-0.00934325683131,,,,
1531743930.593915,,,0.641492752229,,
1531743930.5939305,,,,0.112874564594,
1531743930.593933,,,,,-0.391082144959
1531743930.593933,,0.0728671825441,,,
1531743930.5939374,-0.00100823461186,,,,
1531743930.693995,,,0.6750049693729999,,
1531743930.6940107,,,,0.0753889556185,
1531743930.6940136,,,,,-0.402470339494
1531743930.6940136,,0.0542178516567,,,
1531743930.6940176,0.00284752117859,,,,
1531743930.794075,,,0.6832240304530001,,
1531743930.7940907,,,,0.042931405445800014,
1531743930.7940931,,,,,-0.410721319661
1531743930.7940936,,0.031607067913000005,,,
1531743930.7940974,-0.00985567967547,,,,
1531743930.8941553,,,0.6832240304530001,,
1531743930.8941708,,,,0.0287726803056,
1531743930.8941734,,,,,-0.419585251478
1531743930.8941734,,0.00894880582309,,,
1531743930.894178,-0.0416031780807,,,,
1531743930.994235,,,0.6832240304530001,,
1531743930.9942508,,,,0.036385790459,
1531743930.9942534,,,,,-0.428130840213
1531743930.9942534,,-0.00659964040513,,,
1531743930.994258,-0.0833398051693,,,,
1531743931.0943153,,,0.6832240304530001,,
1531743931.094331,,,,0.0570968196624,
1531743931.0943336,,,,,-0.431902590314
1531743931.094334,,-0.006107708039,,,
1531743931.0943382,-0.132453762477,,,,
1531743931.1943953,,,0.691992526433,,
1531743931.194411,,,,0.07948586150089999,
1531743931.1944134,,,,,-0.430655955994
1531743931.1944141,,0.00904965380897,,,
1531743931.194418,-0.198852557809,,,,
1531743931.2944756,,,0.695897009675,,
1531743931.2944913,,,,0.0951498859502,
1531743931.2944934,,,,,-0.430276687172
1531743931.294494,,0.0224665014141,,,
1531743931.2944982,-0.28034059296700004,,,,
1531743931.3945556,,,0.695897009675,,
1531743931.3945713,,,,0.101263527323,
1531743931.3945735,,,,,-0.435332864936
1531743931.3945742,,0.018319888781700003,,,
1531743931.3945782,-0.356482814593,,,,
1531743931.4946356,,,0.692236410818,,
1531743931.494651,,,,0.0991391971227,
1531743931.4946535,,,,,-0.443791030436
1531743931.4946542,,-0.004787067689979999,,,
1531743931.4946582,-0.39871507086,,,,
1531743931.5947154,,,0.6882295373790001,,
1531743931.5947313,,,,0.08963423055400001,
1531743931.594734,,,,,-0.449400444305
1531743931.5947342,,-0.035643312863800014,,,
1531743931.5947382,-0.413124368787,,,,
1531743931.6947956,,,0.6882295373790001,,
1531743931.6948113,,,,0.07599521586689999,
1531743931.694814,,,,,-0.445921157821
1531743931.6948142,,-0.0638185015875,,,
1531743931.6948185,-0.419549190924,,,,
1531743931.7948759,,,0.678248043757,,
1531743931.7948914,,,,0.0628754131206,
1531743931.794894,,,,,-0.430183905054
1531743931.7948945,,-0.08536573158800001,,,
1531743931.7948985,-0.431007118703,,,,
1531743931.894956,,,0.664043140909,,
1531743931.8949714,,,,0.0551685120282,
1531743931.8949742,,,,,-0.4038310393240001
1531743931.8949745,,-0.10159368841,,,
1531743931.8949785,-0.448111093206,,,,
1531743931.995036,,,0.63920558347,,
1531743931.9950516,,,,0.055180089738300006,
1531743931.9950542,,,,,-0.372861447561
1531743931.9950545,,-0.112250731824,,,
1531743931.9950588,-0.472157908994,,,,
1531743932.095116,,,0.600747816356,,
1531743932.0951314,,,,0.061341046567199985,
1531743932.0951345,,,,,-0.344328815635
1531743932.0951347,,-0.111885799055,,,
1531743932.0951388,-0.492554932489,,,,
1531743932.1951964,,,0.576699126028,,
1531743932.195212,,,,0.0703653051405,
1531743932.1952145,,,,,-0.321592031298
1531743932.1952147,,-0.0970899584268,,,
1531743932.1952188,-0.482815540469,,,,
1531743932.2952762,,,0.618416174085,,
1531743932.295292,,,,0.0799469960994,
1531743932.2952945,,,,,-0.303570389574
1531743932.2952948,,-0.0691878201855,,,
1531743932.2952988,-0.441309920096,,,,
1531743932.3953562,,,0.773285893546,,
1531743932.3953722,,,,0.087807629737,
1531743932.3953743,,,,,-0.288437421225
1531743932.395375,,-0.033810761102,,,
1531743932.3953793,-0.393985146647,,,,
1531743932.4954364,,,0.8945272174969999,,
1531743932.495452,,,,0.0942857235579,
1531743932.4954545,,,,,-0.275672711599
1531743932.495455,,0.00431131738371,,,
1531743932.495459,-0.366185288747,,,,
1531743932.5955164,,,0.980154684389,,
1531743932.5955322,,,,0.103808626231,
1531743932.5955348,,,,,-0.265821049956
1531743932.595535,,0.0394397514725,,,
1531743932.5955393,-0.353935617239,,,,
1531743932.6955965,,,0.997185192942,,
1531743932.6956122,,,,0.120029039501,
1531743932.6956148,,,,,-0.259913665369
1531743932.6956153,,0.0712708522105,,,
1531743932.6956193,-0.345841979177,,,,
1531743932.7956767,,,1.01562400509,,
1531743932.7956922,,,,0.14475769308800002,
1531743932.7956948,,,,,-0.25881829510800003
1531743932.7956953,,0.10150164787,,,
1531743932.7956994,-0.328047946094,,,,
1531743932.8957567,,,1.01913406787,,
1531743932.8957722,,,,0.173911817446,
1531743932.895775,,,,,-0.262748934952
1531743932.895775,,0.136579745948,,,
1531743932.8957796,-0.296045428718,,,,
1531743932.9958367,,,1.01913406787,,
1531743932.9958525,,,,0.201584062786,
1531743932.9958553,,,,,-0.269865129997
1531743932.9958553,,0.176662637368,,,
1531743932.9958596,-0.253606926214,,,,
1531743933.0959167,,,1.01913406787,,
1531743933.0959325,,,,0.224735167533,
1531743933.0959349,,,,,-0.278659188875
1531743933.0959356,,0.216370927187,,,
1531743933.0959394,-0.199422689626,,,,
1531743933.195997,,,1.01913406787,,
1531743933.1960125,,,,0.240352109881,
1531743933.1960154,,,,,-0.289180775976
1531743933.1960154,,0.249970783529,,,
1531743933.1960196,-0.12590034989,,,,
1531743933.296077,,,1.01913406787,,
1531743933.2960927,,,,0.248866233232,
1531743933.2960956,,,,,-0.302835280359
1531743933.2960956,,0.276962664126,,,
1531743933.2960994,-0.0429423534513,,,,
1531743933.396157,,,1.0222445179700002,,
1531743933.3961728,,,,0.251797541871,
1531743933.3961756,,,,,-0.319527008695
1531743933.3961756,,0.300660963958,,,
1531743933.3961794,0.0243544394146,,,,
1531743933.4962368,,,1.0222445179700002,,
1531743933.4962528,,,,0.251440769448,
1531743933.4962554,,,,,-0.336854722428
1531743933.496256,,0.321019200473,,,
1531743933.49626,0.0589640730855,,,,
1531743933.5963173,,,1.0222445179700002,,
1531743933.5963328,,,,0.250673793383,
1531743933.5963356,,,,,-0.352834426434
1531743933.596336,,0.333654361852,,,
1531743933.59634,0.0615355797832,,,,
1531743933.6963973,,,1.0222445179700002,,
1531743933.696413,,,,0.250257670178,
1531743933.6964154,,,,,-0.367494917994
1531743933.696416,,0.336000254397,,,
1531743933.69642,0.042033394559,,,,
1531743933.7964773,,,1.0222445179700002,,
1531743933.796493,,,,0.248536113845,
1531743933.7964954,,,,,-0.380722826364
1531743933.7964964,,0.330761260062,,,
1531743933.7965,0.0172492268955,,,,
1531743933.8965573,,,1.01389258782,,
1531743933.8965733,,,,0.244061987202,
1531743933.896576,,,,,-0.387746053291
1531743933.8965762,,0.323478878013,,,
1531743933.8965802,0.00668668853389,,,,
1531743933.9966376,,,1.0058747763,,
1531743933.9966533,,,,0.236471056571,
1531743933.996656,,,,,-0.383497108157
1531743933.9966562,,0.31459402601,,,
1531743933.9966602,0.0215142025467,,,,
1531743934.0967176,,,1.00166813808,,
1531743934.096733,,,,0.225112204314,
1531743934.096736,,,,,-0.368950264517
1531743934.0967364,,0.300285633801,,,
1531743934.0967402,0.0499144171169,,,,
1531743934.1967974,,,0.93865894429,,
1531743934.1968133,,,,0.208722615147,
1531743934.1968162,,,,,-0.34900547245700003
1531743934.1968164,,0.277988366306,,,
1531743934.1968205,0.0756684369552,,,,
1531743934.2968776,,,0.881834774839,,
1531743934.2968936,,,,0.186217933675,
1531743934.2968962,,,,,-0.327924112564
1531743934.2968965,,0.251795915564,,,
1531743934.2969005,0.0909166230184,,,,
1531743934.396958,,,0.813151535634,,
1531743934.3969734,,,,0.161200828285,
1531743934.3969762,,,,,-0.307586724693
1531743934.3969765,,0.226964190871,,,
1531743934.3969805,0.0953451190476,,,,
1531743934.4970381,,,0.7567625921209999,,
1531743934.4970536,,,,0.14009028020199998,
1531743934.4970565,,,,,-0.290703045067
1531743934.4970567,,0.204727011245,,,
1531743934.4970605,0.0901437352242,,,,
1531743934.597118,,,0.730688857375,,
1531743934.5971336,,,,0.127086546214,
1531743934.5971365,,,,,-0.28035350014800003
1531743934.5971367,,0.180604380852,,,
1531743934.5971408,0.0759471465658,,,,
1531743934.6971982,,,0.723430988177,,
1531743934.6972134,,,,0.126277802705,
1531743934.6972165,,,,,-0.277334401702
1531743934.6972167,,0.153327359257,,,
1531743934.6972208,0.0566743784802,,,,
1531743934.7972784,,,0.726009254033,,
1531743934.797294,,,,0.137876412379,
1531743934.7972968,,,,,-0.278395886968
1531743934.797297,,0.12670738309,,,
1531743934.7973008,0.0524637711853,,,,
1531743934.8973582,,,0.6819252949950001,,
1531743934.897374,,,,0.157503858972,
1531743934.8973768,,,,,-0.28028372423000003
1531743934.897377,,0.105078035564,,,
1531743934.8973804,0.08478742052030001,,,,
1531743934.9974382,,,0.66341784658,,
1531743934.997454,,,,0.17806187548,
1531743934.9974568,,,,,-0.282706420603
1531743934.997457,,0.0929836530877,,,
1531743934.9974613,0.143715702231,,,,
