timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1531743877.224283,847.164855957,827.425109863,855.3897705080001,835.650024414
1531743877.2288315,850.454833984,827.425109863,868.549621582,835.650024414
1531743877.23338,845.519897461,829.070068359,871.839599609,834.0050048830001
1531743877.2379286,835.650024414,820.8452148439999,861.969726562,832.360046387
1531743877.2424777,830.715087891,815.91027832,845.519897461,838.940002441
1531743877.2470262,819.200195312,809.330322266,871.839599609,834.0050048830001
1531743877.2515748,819.200195312,804.3953857419999,896.514282227,829.070068359
1531743877.2561233,827.425109863,809.330322266,894.86932373,830.715087891
1531743877.260672,830.715087891,807.68536377,886.64440918,834.0050048830001
1531743877.2652204,842.229919434,810.975280762,870.1945800780001,837.29498291
1531743877.2697694,842.229919434,814.265258789,865.259643555,842.229919434
1531743877.274318,845.519897461,815.91027832,870.1945800780001,845.519897461
1531743877.2788663,848.809875488,819.200195312,866.904663086,847.164855957
1531743877.2834153,840.584960938,822.49017334,852.09979248,848.809875488
1531743877.287964,837.29498291,817.555236816,875.129516602,840.584960938
1531743877.2925127,847.164855957,815.91027832,883.354431152,838.940002441
1531743877.2970614,847.164855957,817.555236816,873.484558105,842.229919434
1531743877.3016098,850.454833984,820.8452148439999,866.904663086,843.874938965
1531743877.3061585,848.809875488,819.200195312,857.0347290039999,843.874938965
1531743877.3107073,847.164855957,822.49017334,861.969726562,843.874938965
1531743877.315256,843.874938965,824.135131836,855.3897705080001,838.940002441
1531743877.3198044,845.519897461,827.425109863,857.0347290039999,842.229919434
1531743877.324353,837.29498291,824.135131836,850.454833984,832.360046387
1531743877.3289018,840.584960938,820.8452148439999,855.3897705080001,829.070068359
1531743877.3334506,848.809875488,820.8452148439999,857.0347290039999,834.0050048830001
1531743877.337999,847.164855957,824.135131836,853.744812012,835.650024414
1531743877.3425474,853.744812012,834.0050048830001,855.3897705080001,837.29498291
1531743877.3470962,855.3897705080001,834.0050048830001,852.09979248,842.229919434
1531743877.351645,853.744812012,830.715087891,852.09979248,840.584960938
1531743877.3561935,855.3897705080001,827.425109863,857.0347290039999,843.874938965
1531743877.3607426,855.3897705080001,825.7801513669999,847.164855957,838.940002441
1531743877.3652909,855.3897705080001,829.070068359,847.164855957,834.0050048830001
1531743877.3698394,855.3897705080001,827.425109863,852.09979248,835.650024414
1531743877.3743882,850.454833984,830.715087891,843.874938965,834.0050048830001
1531743877.3789368,847.164855957,832.360046387,852.09979248,838.940002441
1531743877.3834856,842.229919434,829.070068359,858.679748535,830.715087891
1531743877.3880339,848.809875488,830.715087891,848.809875488,829.070068359
1531743877.392583,848.809875488,827.425109863,843.874938965,835.650024414
1531743877.3971314,852.09979248,830.715087891,852.09979248,843.874938965
1531743877.40168,852.09979248,834.0050048830001,845.519897461,848.809875488
1531743877.4062288,853.744812012,830.715087891,852.09979248,840.584960938
1531743877.4107773,852.09979248,832.360046387,852.09979248,835.650024414
1531743877.4153259,848.809875488,834.0050048830001,848.809875488,838.940002441
1531743877.419875,850.454833984,842.229919434,848.809875488,842.229919434
1531743877.4244232,852.09979248,837.29498291,850.454833984,847.164855957
1531743877.428972,852.09979248,837.29498291,845.519897461,834.0050048830001
1531743877.4335206,848.809875488,830.715087891,853.744812012,829.070068359
1531743877.4380693,850.454833984,832.360046387,850.454833984,832.360046387
1531743877.442618,852.09979248,838.940002441,852.09979248,837.29498291
1531743877.4471664,852.09979248,835.650024414,852.09979248,843.874938965
1531743877.4517152,853.744812012,835.650024414,853.744812012,842.229919434
1531743877.4562638,855.3897705080001,832.360046387,842.229919434,835.650024414
1531743877.4608126,857.0347290039999,840.584960938,843.874938965,832.360046387
1531743877.4653614,855.3897705080001,843.874938965,848.809875488,834.0050048830001
1531743877.4699097,858.679748535,837.29498291,843.874938965,837.29498291
1531743877.4744587,855.3897705080001,838.940002441,847.164855957,834.0050048830001
1531743877.479007,858.679748535,843.874938965,840.584960938,832.360046387
1531743877.4835556,865.259643555,838.940002441,843.874938965,835.650024414
1531743877.4881046,860.3247070310001,837.29498291,845.519897461,834.0050048830001
1531743877.4926527,852.09979248,834.0050048830001,845.519897461,838.940002441
1531743877.4972017,852.09979248,832.360046387,842.229919434,842.229919434
1531743877.5017502,853.744812012,838.940002441,840.584960938,835.650024414
1531743877.5062988,853.744812012,842.229919434,847.164855957,842.229919434
1531743877.5108476,855.3897705080001,837.29498291,840.584960938,838.940002441
1531743877.515396,852.09979248,838.940002441,832.360046387,837.29498291
1531743877.5199447,857.0347290039999,837.29498291,837.29498291,837.29498291
1531743877.5244935,860.3247070310001,838.940002441,834.0050048830001,827.425109863
1531743877.529042,858.679748535,834.0050048830001,842.229919434,834.0050048830001
1531743877.5335908,857.0347290039999,834.0050048830001,838.940002441,834.0050048830001
1531743877.5381393,853.744812012,834.0050048830001,837.29498291,832.360046387
1531743877.5426881,857.0347290039999,832.360046387,842.229919434,838.940002441
1531743877.5472367,863.614685059,838.940002441,843.874938965,845.519897461
1531743877.5517852,863.614685059,835.650024414,838.940002441,838.940002441
1531743877.556334,850.454833984,832.360046387,838.940002441,835.650024414
1531743877.5608823,855.3897705080001,835.650024414,847.164855957,842.229919434
1531743877.5654314,853.744812012,835.650024414,842.229919434,838.940002441
1531743877.5699801,857.0347290039999,838.940002441,840.584960938,840.584960938
1531743877.5745285,861.969726562,843.874938965,845.519897461,848.809875488
1531743877.5790772,857.0347290039999,843.874938965,842.229919434,842.229919434
1531743877.5836258,855.3897705080001,840.584960938,838.940002441,834.0050048830001
1531743877.5881743,861.969726562,842.229919434,843.874938965,835.650024414
1531743877.5927231,858.679748535,843.874938965,840.584960938,830.715087891
1531743877.5972714,865.259643555,837.29498291,837.29498291,830.715087891
1531743877.6018205,866.904663086,838.940002441,843.874938965,830.715087891
1531743877.606369,865.259643555,842.229919434,835.650024414,827.425109863
1531743877.6109178,865.259643555,834.0050048830001,834.0050048830001,824.135131836
1531743877.6154664,858.679748535,835.650024414,843.874938965,817.555236816
1531743877.620015,853.744812012,840.584960938,843.874938965,832.360046387
1531743877.6245635,847.164855957,843.874938965,838.940002441,834.0050048830001
1531743877.6291122,842.229919434,842.229919434,837.29498291,835.650024414
1531743877.633661,837.29498291,834.0050048830001,838.940002441,834.0050048830001
1531743877.6382096,842.229919434,835.650024414,837.29498291,832.360046387
1531743877.642758,848.809875488,840.584960938,845.519897461,834.0050048830001
1531743877.647307,848.809875488,842.229919434,847.164855957,834.0050048830001
1531743877.6518555,848.809875488,834.0050048830001,840.584960938,829.070068359
1531743877.6564045,852.09979248,838.940002441,847.164855957,830.715087891
1531743877.6609528,848.809875488,835.650024414,842.229919434,837.29498291
1531743877.6655016,848.809875488,838.940002441,840.584960938,837.29498291
1531743877.67005,850.454833984,838.940002441,842.229919434,842.229919434
1531743877.674599,847.164855957,834.0050048830001,842.229919434,837.29498291
1531743877.6791475,847.164855957,840.584960938,835.650024414,842.229919434
1531743877.683696,850.454833984,842.229919434,845.519897461,834.0050048830001
1531743877.6882446,847.164855957,838.940002441,847.164855957,814.265258789
1531743877.6927936,835.650024414,837.29498291,845.519897461,820.8452148439999
1531743877.697342,843.874938965,835.650024414,842.229919434,822.49017334
1531743877.7018907,843.874938965,837.29498291,838.940002441,838.940002441
1531743877.7064393,852.09979248,838.940002441,842.229919434,845.519897461
1531743877.7109878,853.744812012,837.29498291,848.809875488,842.229919434
1531743877.7155366,860.3247070310001,842.229919434,850.454833984,848.809875488
1531743877.7200851,852.09979248,835.650024414,845.519897461,843.874938965
1531743877.724634,855.3897705080001,834.0050048830001,843.874938965,850.454833984
1531743877.7291825,860.3247070310001,835.650024414,847.164855957,853.744812012
1531743877.733731,857.0347290039999,830.715087891,835.650024414,843.874938965
1531743877.7382796,852.09979248,835.650024414,838.940002441,838.940002441
1531743877.7428286,850.454833984,834.0050048830001,837.29498291,832.360046387
1531743877.7473774,853.744812012,835.650024414,827.425109863,830.715087891
1531743877.7519255,852.09979248,838.940002441,840.584960938,840.584960938
1531743877.7564745,850.454833984,838.940002441,840.584960938,835.650024414
1531743877.761023,847.164855957,837.29498291,845.519897461,835.650024414
1531743877.7655716,842.229919434,834.0050048830001,852.09979248,829.070068359
1531743877.7701206,843.874938965,835.650024414,847.164855957,835.650024414
1531743877.7746687,855.3897705080001,837.29498291,842.229919434,830.715087891
1531743877.7792175,857.0347290039999,838.940002441,837.29498291,830.715087891
1531743877.7837665,848.809875488,832.360046387,835.650024414,827.425109863
1531743877.7883148,845.519897461,832.360046387,840.584960938,829.070068359
1531743877.7928634,850.454833984,834.0050048830001,843.874938965,832.360046387
1531743877.7974124,852.09979248,835.650024414,847.164855957,837.29498291
1531743877.8019607,852.09979248,837.29498291,847.164855957,834.0050048830001
1531743877.8065095,850.454833984,837.29498291,842.229919434,832.360046387
1531743877.811058,847.164855957,834.0050048830001,834.0050048830001,827.425109863
1531743877.8156068,850.454833984,835.650024414,830.715087891,835.650024414
1531743877.8201554,857.0347290039999,837.29498291,835.650024414,842.229919434
1531743877.824704,853.744812012,837.29498291,830.715087891,840.584960938
1531743877.8292527,845.519897461,834.0050048830001,827.425109863,834.0050048830001
1531743877.8338013,848.809875488,835.650024414,820.8452148439999,824.135131836
1531743877.83835,852.09979248,834.0050048830001,834.0050048830001,824.135131836
1531743877.8428984,847.164855957,834.0050048830001,838.940002441,819.200195312
1531743877.8474472,837.29498291,830.715087891,845.519897461,827.425109863
1531743877.8519962,840.584960938,834.0050048830001,843.874938965,830.715087891
1531743877.8565445,840.584960938,835.650024414,835.650024414,837.29498291
1531743877.8610933,842.229919434,827.425109863,840.584960938,837.29498291
1531743877.8656418,838.940002441,830.715087891,845.519897461,830.715087891
1531743877.8701904,842.229919434,830.715087891,843.874938965,835.650024414
1531743877.8747392,838.940002441,827.425109863,837.29498291,830.715087891
1531743877.8792875,845.519897461,827.425109863,834.0050048830001,829.070068359
1531743877.8838365,848.809875488,832.360046387,835.650024414,835.650024414
1531743877.888385,845.519897461,829.070068359,832.360046387,827.425109863
1531743877.8929336,850.454833984,838.940002441,842.229919434,837.29498291
1531743877.8974824,850.454833984,840.584960938,835.650024414,835.650024414
1531743877.9020307,852.09979248,837.29498291,837.29498291,835.650024414
1531743877.9065795,858.679748535,835.650024414,838.940002441,842.229919434
1531743877.9111285,865.259643555,835.650024414,832.360046387,837.29498291
1531743877.9156768,857.0347290039999,835.650024414,838.940002441,825.7801513669999
1531743877.9202256,855.3897705080001,837.29498291,830.715087891,827.425109863
1531743877.9247742,860.3247070310001,837.29498291,830.715087891,827.425109863
1531743877.929323,863.614685059,840.584960938,837.29498291,837.29498291
1531743877.9338715,868.549621582,842.229919434,838.940002441,842.229919434
1531743877.9384198,868.549621582,842.229919434,842.229919434,845.519897461
1531743877.9429688,857.0347290039999,834.0050048830001,843.874938965,843.874938965
1531743877.9475176,858.679748535,829.070068359,842.229919434,842.229919434
1531743877.9520662,865.259643555,830.715087891,837.29498291,847.164855957
1531743877.9566147,860.3247070310001,834.0050048830001,835.650024414,838.940002441
1531743877.9611633,857.0347290039999,835.650024414,838.940002441,840.584960938
1531743877.9657118,853.744812012,837.29498291,843.874938965,842.229919434
1531743877.9702606,850.454833984,834.0050048830001,843.874938965,838.940002441
1531743877.9748096,853.744812012,834.0050048830001,838.940002441,835.650024414
1531743877.979358,865.259643555,838.940002441,832.360046387,838.940002441
1531743877.9839065,863.614685059,834.0050048830001,829.070068359,837.29498291
1531743877.9884553,863.614685059,840.584960938,834.0050048830001,838.940002441
1531743877.9930036,865.259643555,840.584960938,842.229919434,842.229919434
1531743877.9975526,857.0347290039999,838.940002441,837.29498291,847.164855957
1531743878.0021012,857.0347290039999,837.29498291,837.29498291,842.229919434
1531743878.0066495,857.0347290039999,840.584960938,837.29498291,835.650024414
1531743878.0111985,850.454833984,837.29498291,834.0050048830001,835.650024414
1531743878.0157473,847.164855957,835.650024414,838.940002441,832.360046387
1531743878.020296,858.679748535,837.29498291,832.360046387,840.584960938
1531743878.0248446,853.744812012,835.650024414,827.425109863,835.650024414
1531743878.029393,858.679748535,847.164855957,830.715087891,835.650024414
1531743878.0339415,860.3247070310001,845.519897461,830.715087891,838.940002441
